id,intersect_plots,overlap_average_percent
2,"POLYGON ((31.721682440144 1.83134607170577, 31.7216612564231 1.83135117849564, 31.7216596176479 1.83135172716662, 31.7216391176479 1.83136062716662, 31.7216388025386 1.83136077050247, 31.7216201025386 1.83136967050247, 31.7216195435707 1.83136995842724, 31.7216024435707 1.83137945842724, 31.7216019600701 1.83137974511097, 31.7215867600701 1.83138934511097, 31.7215854410874 1.83139033951187, 31.7215843037964 1.8313915374758, 31.7215746907282 1.83140350476482, 31.7215667155068 1.831412302174, 31.7215551163026 1.83141704345454, 31.721554065773 1.83141754612947, 31.721540665773 1.83142494612947, 31.7215402984935 1.83142515925472, 31.7215271917654 1.83143314154776, 31.7215132049961 1.83144081484482, 31.7214986253428 1.83144790764911, 31.721498446185 1.83144799703592, 31.721481046185 1.83145689703592, 31.7214799499462 1.83145754912779, 31.7214615499462 1.83147014912779, 31.7214608268807 1.83147069394069, 31.7214423268807 1.83148599394069, 31.7214421180001 1.83148617156874, 31.7214246566684 1.83150143776163, 31.7214073591154 1.83151625003403, 31.7213894234471 1.83153109678168, 31.7213884623933 1.83153200591968, 31.7213734623933 1.83154820591968, 31.7213724488516 1.8315494992436, 31.7213618513819 1.83156558812949, 31.7213511018367 1.83157763503355, 31.7213384072197 1.83158906987945, 31.7213371785901 1.83159039661858, 31.7213278238322 1.83160253790013, 31.7213211010072 1.83161100075041, 31.7213097708808 1.8316152217779, 31.7212921209428 1.83161642308257, 31.7212919242567 1.83161643842012, 31.7212737242567 1.83161803842012, 31.7212721796979 1.83161829731286, 31.7212706945015 1.83161879418218, 31.7212541945015 1.83162579418218, 31.7212525243075 1.83162669869568, 31.7212510552674 1.83162790269473, 31.7212375552674 1.83164130269473, 31.7212366422374 1.83164234409261, 31.7212249724271 1.83165767880201, 31.7212113623147 1.83167110118869, 31.7211969346393 1.83168254714451, 31.7211824887587 1.83169313419405, 31.7211824191559 1.83169318566887, 31.7211690191559 1.83170318566887, 31.7211684584807 1.83170363636828, 31.7211574656317 1.83171314369715, 31.7211466753648 1.8317219540985, 31.7211463860391 1.83172219963195, 31.7211357939339 1.83173153994291, 31.7211247769064 1.83173930604427, 31.7211120604682 1.83174519674724, 31.7211000246154 1.83175056811958, 31.7210984790963 1.83175142924175, 31.7210881790963 1.83175842924175, 31.7210866934889 1.83175966455402, 31.7210767934889 1.83176966455402, 31.7210762687455 1.83177023749621, 31.7210668687455 1.83178133749621, 31.7210662896408 1.83178209123463, 31.7210581376229 1.83179381548506, 31.7210489538474 1.83180159273641, 31.721036227864 1.83180795572809, 31.7210353600701 1.83180844511097, 31.7210220600701 1.83181684511097, 31.7210209464835 1.83181766114374, 31.7210098372292 1.83182704654829, 31.7209998375606 1.83183350087983, 31.720989727864 1.83183855572809, 31.7209883481471 1.83183939100388, 31.7209786481471 1.83184639100388, 31.7209771219459 1.83184774986538, 31.720968928432 1.83185670556664, 31.7209614674701 1.83186311226211, 31.7209553050382 1.83186553569039, 31.7209470468004 1.83186657883622, 31.7209457410744 1.83186683294772, 31.7209389410744 1.83186863294772, 31.7209368599301 1.83186944168465, 31.7209309774414 1.83187252298821, 31.7209266543366 1.83187429153109, 31.7209255709215 1.83187286142312, 31.7209242196125 1.83187140461941, 31.7209226069405 1.83187024375678, 31.7209207965788 1.83186942466973, 31.7209188600062 1.83186897969838, 31.7209168736846 1.83186892641158, 31.7209149160402 1.83186926691327, 31.720913064367 1.83186998775937, 31.7209113917747 1.83187106048863, 31.7209099643026 1.83187244274633, 31.7209088383117 1.83187407995662, 31.7209080582597 1.83187590747731, 31.7209076549455 1.83187785315216, 31.7209068549455 1.83188545315216, 31.7209068877432 1.83188782180363, 31.7209074767757 1.83189011628096, 31.7209138767757 1.83190661628096, 31.7209145118454 1.83190795136044, 31.7209153368166 1.83190917821552, 31.7209274368166 1.83192457821552, 31.7209291954263 1.83192632049116, 31.7209496954263 1.83194212049116, 31.7209501209907 1.83194243096917, 31.7209724825734 1.83195785948477, 31.7209905971374 1.83197422102643, 31.720991047318 1.83197460409939, 31.721007647318 1.83198790409939, 31.7210091742419 1.83198891290023, 31.7210217751393 1.83199566990319, 31.7210342914223 1.83200762990691, 31.7210343889606 1.83200772186738, 31.7210472889606 1.83201972186738, 31.7210476827737 1.83202006936805, 31.7210619608047 1.83203201629193, 31.7210752119082 1.83204584353039, 31.7210936524264 1.83206706004061, 31.7210941164281 1.83206755854159, 31.7211223164281 1.83209585854159, 31.721122377033 1.83209591884365, 31.7211520204841 1.83212516305632, 31.7211791648286 1.83215280637772, 31.7211795467785 1.83215317522876, 31.7212044467785 1.83217597522876, 31.7212045467634 1.83217606555039, 31.7212237213877 1.83219315381659, 31.7212385998345 1.83220733793587, 31.7212387305987 1.83220746038081, 31.7212523200501 1.83221995870836, 31.7212651126048 1.83223245376179, 31.7212659605939 1.83223319352217, 31.7212803605939 1.83224439352217, 31.7212822388728 1.83224554670079, 31.7212960388728 1.83225204670079, 31.7212961196169 1.83225208429399, 31.7213066497579 1.83225693002259, 31.7213163474935 1.83226356991363, 31.7213287488875 1.83227560385891, 31.7213410300784 1.83229126962993, 31.7213412734657 1.83229156807343, 31.7213546734657 1.83230736807343, 31.7213549910571 1.83230772490691, 31.7213690910571 1.83232282490691, 31.7213693024986 1.832323044535, 31.7213826024986 1.832336444535, 31.7213828980224 1.83233673028654, 31.7213938236405 1.83234686847266, 31.7214033571503 1.83235659854971, 31.7214050103976 1.83235795848467, 31.7214069152143 1.83235893537954, 31.7214194152143 1.83236373537954, 31.7214211067047 1.83236421913605, 31.7214228567956 1.83236439897457, 31.721424611319 1.83236426932881, 31.721439311319 1.83236186932881, 31.7214409022957 1.83236147339973, 31.7214424071957 1.83236082282883, 31.7214437855679 1.83235993510324, 31.7214570855679 1.83234973510324, 31.7214588130669 1.832348041473, 31.7214725633941 1.83233082883317, 31.721489619094 1.83231146049607, 31.7215103824957 1.83229389892733, 31.7215327059263 1.83227576114, 31.721533185706 1.83227534535186, 31.721554185706 1.83225594535186, 31.7215544182351 1.83225572350866, 31.7215747182351 1.83223572350866, 31.7215752144023 1.83223519801173, 31.7215932144023 1.83221469801173, 31.7215939786807 1.83221370922858, 31.7216105786807 1.83218920922858, 31.7216108597868 1.83218877011122, 31.7216254453046 1.83216462190298, 31.7216433360949 1.83214509593285, 31.7216624987021 1.83212463585754, 31.7216631740639 1.8321238344267, 31.7216799740639 1.8321016344267, 31.7216800394721 1.83210154700673, 31.7216962394721 1.83207964700673, 31.7216962841377 1.83207958614631, 31.7217120841377 1.83205788614631, 31.721712376106 1.83205746267781, 31.7217249693768 1.83203815299587, 31.7217445696317 1.83202281761125, 31.7217691932467 1.8320097302568, 31.7217694771459 1.8320095734087, 31.7217931771459 1.8319959734087, 31.7217949861162 1.83199464497287, 31.7218133861162 1.83197764497287, 31.7218143446951 1.83197662611235, 31.7218305584712 1.83195677651988, 31.7218498056546 1.8319371385307, 31.7218709503137 1.83191717955343, 31.7218928330751 1.83189778346939, 31.7218932221348 1.83189741966448, 31.7219151221348 1.83187581966448, 31.7219156724852 1.83187523126848, 31.7219363724852 1.83185123126848, 31.7219364664797 1.83185112067672, 31.7219565565147 1.83182713257518, 31.7219756496774 1.83180447799359, 31.7219955782231 1.8317835677461, 31.7220158089898 1.83176422951321, 31.7220360081619 1.8317449303042, 31.7220367261092 1.83174416857473, 31.7220557261092 1.83172176857473, 31.7220559701215 1.83172146937493, 31.7220744701215 1.83169786937493, 31.7220747015785 1.8316975621178, 31.7220925015785 1.8316729621178, 31.7220925723847 1.83167286299641, 31.7221098699639 1.83164833366098, 31.7221288062089 1.83162815412721, 31.7221482942198 1.83161158931792, 31.7221670006637 1.8315963721589, 31.7221866194199 1.83158429907816, 31.7222085869559 1.83157485689164, 31.7222327886219 1.83156545057611, 31.7222577461664 1.83155775615526, 31.7222581203056 1.8315576326863, 31.7222831203056 1.8315488326863, 31.7222845807298 1.83154818320118, 31.7223082807298 1.83153528320118, 31.7223103793544 1.83153375771888, 31.7223314793544 1.83151375771887, 31.7223329027818 1.83151207349206, 31.7223339224645 1.8315101182394, 31.7223344888175 1.83150798704022, 31.7223384888175 1.83148138704022, 31.7223385692848 1.83147911682616, 31.7223381353024 1.83147688702658, 31.7223372092653 1.83147481270688, 31.7223216092653 1.83144841270688, 31.7223209762626 1.83144746847987, 31.7222996010138 1.83141920121158, 31.7222828254953 1.83139663414508, 31.7222826815861 1.83139644527824, 31.72226912357 1.83137908321434, 31.7222590971402 1.83136280176417, 31.7222527516886 1.8313443253023, 31.7222473014665 1.8313248602231, 31.722242998426 1.83130559433732, 31.7222395310817 1.83128696974542, 31.7222391926406 1.83128565519882, 31.7222337926406 1.83126935519882, 31.72223295667 1.8312674937974, 31.7222317602649 1.83126584083735, 31.7222184602649 1.83125094083735, 31.7222179080427 1.83125036958193, 31.7222026752784 1.8312358159854, 31.7221899803538 1.83122008943704, 31.7221792687832 1.83120387989217, 31.7221707577769 1.8311869524462, 31.7221638360549 1.83116891697352, 31.7221637307692 1.83116865384615, 31.7221557307692 1.83114945384615, 31.7221550447969 1.83114810515191, 31.7221444747741 1.83113071894618, 31.7221360938969 1.83111523897303, 31.7221360415728 1.83111514357069, 31.7221265415728 1.83109804357069, 31.7221260460106 1.83109724285322, 31.7221142460106 1.83108004285322, 31.7221137498393 1.83107938019058, 31.7221000498393 1.83106258019058, 31.7220989790974 1.83106145757716, 31.7220841001349 1.83104810466207, 31.7220721761339 1.8310322963275, 31.7220649034877 1.83101588852806, 31.7220624190626 1.83100300632365, 31.7220617759332 1.83100092479554, 31.7220606972796 1.83099903194554, 31.7220592342988 1.83099741761538, 31.7220574564293 1.83099615842724, 31.7220484564293 1.83099115842724, 31.7220472750804 1.83099059979656, 31.7220374231706 1.83098670670318, 31.722031502198 1.83097907176481, 31.7220304635973 1.83097792737792, 31.7220292610724 1.83097695668399, 31.7220209610724 1.83097125668399, 31.7220191278148 1.83097026161087, 31.7220171280088 1.83096966850043, 31.7220150486661 1.83096950315894, 31.7220129802589 1.83096977278039, 31.7220110127838 1.83097046563356, 31.7220092318456 1.83097155157237, 31.7219999318456 1.83097865157237, 31.7219987929521 1.83097966757905, 31.7219978219358 1.83098084506594, 31.7219885912195 1.83099396239966, 31.7219778054128 1.83100659442554, 31.721967003668 1.83101916372853, 31.7219565275656 1.83103002078009, 31.7219455589819 1.83103944991346, 31.721936267646 1.83104711119048, 31.7219275605648 1.83104865167408, 31.7219144655936 1.83104643968571, 31.7219135124705 1.831046325413, 31.7218967124705 1.831045125413, 31.7218938534297 1.8310453331051, 31.7218756534297 1.8310493331051, 31.7218730222805 1.83105031516098, 31.7218559222805 1.83105961516098, 31.7218554721708 1.83105987534155, 31.7218375109943 1.8310708902067, 31.7218174525163 1.83108230963726, 31.7218165644804 1.83108287924196, 31.7217968716819 1.83109703034844, 31.7217770811687 1.83110977350813, 31.72175572617 1.83112020722895, 31.7217337635093 1.83113084073439, 31.7217112862941 1.83114098531824, 31.721710682079 1.83114128290175, 31.721687882079 1.83115348290175, 31.7216861443901 1.8311546629128, 31.721684691522 1.83115617987128, 31.721669291522 1.83117607987128, 31.7216681263331 1.83117799660038, 31.7216674176871 1.83118012482419, 31.7216672012398 1.83118235746079, 31.7216676012398 1.83120775746079, 31.7216678916358 1.83120999742879, 31.7216686773319 1.83121211508508, 31.7216812773319 1.83123701508508, 31.7216822479652 1.83123856342657, 31.7217005097177 1.83126251326596, 31.7217174230329 1.83128528482441, 31.7217225245056 1.83130051838885, 31.7217177457855 1.83130740202134, 31.7217068665705 1.83131654421887, 31.7217058703876 1.83131750665553, 31.7216958703876 1.83132860665553, 31.7216949122034 1.83132985528991, 31.7216875122034 1.83134125528991, 31.7216866870703 1.8313428113079, 31.7216862920056 1.83134403943523, 31.721682440144 1.83134607170577))",100.00000000000007
3,"POLYGON ((31.7023454780717 1.83796144078034, 31.702342329355 1.83795741335206, 31.7023363394648 1.83793762856327, 31.7023296287209 1.83791098296248, 31.7023232570132 1.83788260895143, 31.7023230655478 1.83788188447344, 31.7023141655478 1.83785268447344, 31.7023141453955 1.83785261915718, 31.7023052831794 1.8378242401503, 31.7022975761181 1.83779716662736, 31.7022915256013 1.8377718734836, 31.702291487367 1.83777171908893, 31.7022853249311 1.83774765624393, 31.7022835393135 1.83773497835855, 31.7022860843376 1.83768955946719, 31.7022860900118 1.83768944683759, 31.7022874887619 1.83765817478256, 31.7022889873557 1.83762840271925, 31.7022889919561 1.83762830101496, 31.7022901854542 1.83759856302182, 31.7022922499058 1.83757015223536, 31.7022963961413 1.8375403388276, 31.7023007746108 1.83751148073298, 31.7023054610585 1.8374836611819, 31.7023055668462 1.83748281362009, 31.7023079668462 1.83745341362009, 31.7023079994686 1.83745249691269, 31.7023077007552 1.83742352171182, 31.7023080989268 1.83739634650442, 31.7023080997109 1.83739627604343, 31.7023082973406 1.83737028773685, 31.7023100480267 1.83734529182865, 31.702313989635 1.83731898159327, 31.7023140300767 1.83731868049863, 31.7023174300767 1.83729008049863, 31.7023174916805 1.83728930782369, 31.7023186916805 1.8372599078237, 31.702318698514 1.83725932761183, 31.702318198514 1.83723032761183, 31.7023181953808 1.8372301960864, 31.7023172953808 1.8372005960864, 31.7023172942982 1.83720056235479, 31.702316300543 1.83717114720219, 31.7023163997407 1.83714029671588, 31.7023168986995 1.83710936126935, 31.7023168972049 1.83710896357961, 31.7023161972049 1.83707936357961, 31.7023159288587 1.83707728714279, 31.7023152340383 1.83707531209236, 31.7023141432018 1.83707352500663, 31.7023127041672 1.83707200422429, 31.7022960041672 1.83705770422429, 31.7022944978475 1.83705663850357, 31.7022928213631 1.837055867686, 31.7022910317942 1.83705541801607, 31.7022891900714 1.83705530480394, 31.7022633900714 1.83705610480394, 31.7022622283118 1.83705620888612, 31.7022333283118 1.83706050888612, 31.7022315124755 1.8370609558387, 31.7022160689791 1.83706633173934, 31.702176133824 1.83707693486985, 31.7021757785959 1.8370770362456, 31.7021450786372 1.83708641404649, 31.7021144874862 1.83709302568236, 31.7021143560875 1.83709305500863, 31.702084168377 1.83710000612618, 31.7020540825939 1.83710556653494, 31.7020538630814 1.83710560964951, 31.7020240630814 1.83711180964951, 31.7020237837947 1.83711187193785, 31.7019943837947 1.83711887193785, 31.7019940631779 1.83711895390394, 31.7019653346873 1.83712680702074, 31.7019369124519 1.83713350031168, 31.7019077337038 1.83713603759412, 31.7018779308187 1.83713863784542, 31.7018757018933 1.83713909201731, 31.7018490018933 1.83714779201731, 31.7018473127052 1.83714852037538, 31.7018457855125 1.83714954582382, 31.7018444719934 1.83715083366288, 31.7018434165955 1.83715234031385, 31.701842655032 1.83715401479375, 31.701834655032 1.83717701479375, 31.7018342030001 1.8371788684296, 31.7018341112486 1.83718077417889, 31.7018343831175 1.83718266266665, 31.7018414831175 1.83721186266665, 31.7018419070392 1.8372131933562, 31.7018543070392 1.8372443933562, 31.7018546851481 1.83724523049848, 31.7018701851481 1.83727573049848, 31.7018702540833 1.83727586366356, 31.70188561035 1.83730499103396, 31.7018986687063 1.83733395505723, 31.7019099021754 1.83736312266132, 31.7019198902614 1.83739219689171, 31.7019286052562 1.83742049614475, 31.7019346080638 1.83744932930234, 31.701940506226 1.83747792039393, 31.701940586869 1.83747827804242, 31.701947686869 1.83750727804242, 31.7019477808532 1.83750763349856, 31.7019556808532 1.83753543349856, 31.7019557615075 1.83753570285875, 31.7019642236472 1.8375625825965, 31.7019718881661 1.83758925910389, 31.7019794875029 1.83761575679161, 31.7019795008605 1.83761580294872, 31.7019867460242 1.83764061515305, 31.7019922881972 1.83766278384496, 31.7019955769943 1.83768396756771, 31.7019979500411 1.83770759915905, 31.7019980142655 1.83770810739924, 31.7020023142655 1.83773630739924, 31.7020024613341 1.83773707120829, 31.7020090490282 1.83776531844192, 31.7020150281164 1.83779227334765, 31.7020181689951 1.83781887266478, 31.7020183026882 1.83781970316784, 31.7020238026882 1.83784660316784, 31.7020239917641 1.83784737160651, 31.7020314917641 1.83787337160651, 31.7020317609141 1.83787417511882, 31.7020415609141 1.83789977511882, 31.7020418640882 1.83790048395819, 31.7020537131758 1.83792547657154, 31.7020650107043 1.8379508464602, 31.702075661413 1.83797658567286, 31.702084975361 1.83800284307948, 31.7020850229631 1.83800297436028, 31.7020943229631 1.83802807436028, 31.702094514238 1.83802855243941, 31.702105314238 1.83805365243941, 31.7021054510026 1.83805395624781, 31.7021173061504 1.83807916088985, 31.7021289288658 1.8381052871646, 31.7021398624627 1.83813103081553, 31.7021499235612 1.83815588764711, 31.7021585318218 1.8381812177012, 31.7021585925212 1.83818139106795, 31.7021678925212 1.83820719106795, 31.7021679190353 1.83820726374083, 31.7021774933833 1.83823319426686, 31.7021866687632 1.83825922442063, 31.7021866989268 1.83825930878609, 31.7021961621168 1.83828540726797, 31.7022051024841 1.8383118310201, 31.7022137786183 1.83833885667973, 31.7022140012055 1.83833947864397, 31.7022248012055 1.83836677864397, 31.7022250253309 1.83836730123568, 31.7022373847612 1.83839399760505, 31.7022477045185 1.83842086791649, 31.7022514509819 1.83843402857018, 31.7022622223431 1.83847541852276, 31.7022623669269 1.83847592001935, 31.7022706500123 1.83850206662642, 31.7022787336968 1.8385286130472, 31.7022789112368 1.83852914254649, 31.7022888112368 1.83855614254649, 31.7022888535142 1.83855625572828, 31.7022993316348 1.83858379821667, 31.7023089104649 1.83860994044036, 31.7023091027582 1.83861042565198, 31.7023196027582 1.83863502565198, 31.7023197824448 1.83863542246446, 31.7023312243344 1.83865929261332, 31.7023411702728 1.83868464500538, 31.7023499837888 1.83871235861666, 31.7023571129361 1.83874018209465, 31.7023573488868 1.83874096748522, 31.7023666488868 1.83876786748522, 31.7023674552666 1.83876962678673, 31.7023685854254 1.83877119781546, 31.7023699970343 1.83877252173025, 31.7023895970343 1.83878762173025, 31.7023913046095 1.83878868223481, 31.7023931897796 1.83878937981372, 31.7023951763748 1.83878968628142, 31.7024218763748 1.83879108628142, 31.7024242221237 1.83879093259199, 31.7024528221237 1.83878563259199, 31.7024540144498 1.83878533483573, 31.7024831144498 1.83877613483573, 31.7024836426935 1.83877595143425, 31.7025129426935 1.83876485143425, 31.7025134996821 1.83876462099813, 31.7025421996821 1.83875172099813, 31.7025423579704 1.83875164818702, 31.7025712579704 1.83873804818702, 31.7025713530232 1.8387380028434, 31.7025986530232 1.8387248028434, 31.7026001493354 1.83872391081228, 31.7026014681395 1.83872277264481, 31.7026121681395 1.83871177264481, 31.7026132741107 1.83871041596756, 31.7026141265842 1.83870888723136, 31.7026146994424 1.83870723327279, 31.7026149751344 1.83870550476493, 31.7026175751344 1.83866870476493, 31.7026175262782 1.83866678797613, 31.7026171124857 1.83866491574697, 31.7026076124857 1.83863561574697, 31.7026075467366 1.83863541988311, 31.7025975625999 1.83860666556926, 31.7025866780205 1.83857431140668, 31.7025866336256 1.83857418236409, 31.7025751336256 1.83854148236409, 31.7025749017654 1.83854088496317, 31.7025612017654 1.83850868496317, 31.702560913643 1.83850806712354, 31.702546013643 1.83847876712354, 31.7025458308546 1.83847842432795, 31.7025373272071 1.83846319686618, 31.7025242166677 1.8384373730764, 31.7025241703053 1.83843728289235, 31.7025039212046 1.8383983806791, 31.7024903695944 1.83837088179134, 31.7024846427823 1.83835780557017, 31.7024723208106 1.8383208396551, 31.7024649525901 1.83829704229429, 31.702464847835 1.83829672304821, 31.702457147835 1.83827452304821, 31.7024565235294 1.83827309411765, 31.7024453477574 1.83825213954515, 31.7024337715166 1.83822988522008, 31.7024336621591 1.8382296808125, 31.7024218775 1.83820825415966, 31.7024134829759 1.83818674908661, 31.7024081473232 1.83816346623844, 31.7024077632918 1.83816218876558, 31.7023990632918 1.83813898876558, 31.7023986442719 1.83813802786404, 31.7023876023798 1.83811594407973, 31.7023781076414 1.83809303924705, 31.7023693635763 1.83806955799352, 31.702362142611 1.83804651025493, 31.702361893725 1.83804580856719, 31.702353393725 1.83802440856719, 31.7023532798862 1.83802413393268, 31.7023445876256 1.83800401476783, 31.7023383467955 1.837984063023, 31.7023372450448 1.83797754695439, 31.7023380548848 1.83797758964863, 31.702338198904 1.83797756881253, 31.7023383443819 1.8379775722563, 31.7023391677957 1.83797742863728, 31.7023399950281 1.83797730895672, 31.7023401322151 1.83797726042422, 31.7023402755695 1.83797723542049, 31.702341055143 1.837976933921, 31.7023418431318 1.83797665515504, 31.7023419682145 1.83797658079123, 31.7023421039364 1.83797652830087, 31.702342809711 1.83797608050737, 31.7023435281743 1.83797565336884, 31.702343636346 1.83797555603146, 31.7023437592197 1.83797547807166, 31.7023443640728 1.83797490119259, 31.7023449854004 1.83797434209618, 31.702345072504 1.83797422552587, 31.7023451778075 1.83797412509258, 31.7023456584951 1.83797344129707, 31.7023461588097 1.83797277172856, 31.7023462214979 1.83797264040504, 31.7023463051845 1.83797252135784, 31.7023466432339 1.83797175692381, 31.7023470033088 1.8379710026143, 31.7023470391725 1.83797086158426, 31.7023470980261 1.83797072849809, 31.7023472804462 1.83796991280234, 31.702347486444 1.83796910273948, 31.702347494105 1.83796895742262, 31.7023475258639 1.8379688154119, 31.7023475456445 1.83796797980108, 31.7023475896486 1.83796714511523, 31.7023475688125 1.83796700109602, 31.7023475722563 1.83796685561812, 31.7023474286373 1.83796603220427, 31.7023473089567 1.83796520497194, 31.7023472604242 1.83796506778494, 31.7023472354205 1.83796492443052, 31.702346933921 1.83796414485702, 31.702346655155 1.83796335686824, 31.7023465807912 1.83796323178548, 31.7023465283009 1.83796309606355, 31.7023460805073 1.83796239028895, 31.7023456533688 1.83796167182572, 31.7023455560315 1.83796156365404, 31.7023454780717 1.83796144078034))",100.00000000000017
